,t,u,lambda,u_begin
2123,-222.25341796875,(6.707762647988901e-16+7.197220002438562e-16j),1635.5335172115012,(0.09837760422169764+0.03410629995137556j)
2124,-222.216796875,(6.511501090653429e-16+6.895853726718783e-16j),1635.51864611489,(0.06589950627252726+0.08005366322119095j)
2125,-222.18017578125,(5.834448280109625e-16+7.1664355431585e-16j),1635.5037752887074,(0.025934553121342088+0.056811920874453414j)
2126,-222.1435546875,(7.794175153050567e-16+7.092115284054254e-16j),1635.4889047329457,(0.017527301436113897+0.04962969220001025j)
2127,-222.10693359375,(6.274592433907548e-16+7.606579696956425e-16j),1635.4740344475981,(0.029105108405983873+0.05896052458730122j)
2128,-222.0703125,(6.765246327246228e-16+8.3747893464513935e-16j),1635.4591644326567,(0.07595684771114197+0.09265288586371456j)
2129,-222.03369140625,(6.413370311985693e-16+7.721547055471079e-16j),1635.4442946881147,(0.011642466043827661+0.0018019863262738523j)
2130,-221.9970703125,(5.817611700262705e-16+7.786004674444977e-16j),1635.4294252139644,(0.012487428569969995+0.01514342521128691j)
2131,-221.96044921875,(5.95638957834085e-16+6.919664246282271e-16j),1635.4145560101983,(0.002521204282320777+0.06599157996372185j)
2132,-221.923828125,(5.408252005744843e-16+7.075278704207336e-16j),1635.3996870768092,(0.06668607921279526+0.023478760667897447j)
2133,-221.88720703125,(6.00401061746783e-16+8.097233590295104e-16j),1635.3848184137896,(0.006485235462669059+0.018744329111960913j)
2134,-221.8505859375,(5.841422219826195e-16+6.479520092484349e-16j),1635.3699500211324,(0.05466512981379915+0.06864148443911783j)
2135,-221.81396484375,(4.673715515943712e-16+6.584624810868655e-16j),1635.3550818988297,(0.08737383657240091+0.07483393829791073j)
2136,-221.77734375,(5.922716418647013e-16+6.307069054712366e-16j),1635.3402140468747,(0.07134435563424302+0.05185493323508829j)
2137,-221.74072265625,(5.783938540568868e-16+5.97202961929875e-16j),1635.3253464652598,(0.03604704235805883+0.014025184123018442j)
2138,-221.7041015625,(5.350768326487515e-16+6.912690306565702e-16j),1635.3104791539774,(0.03134584602974133+0.0872988484066153j)
2139,-221.66748046875,(5.25263754781978e-16+6.665919009689473e-16j),1635.2956121130205,(0.060551281711556826+0.06919297037368385j)
2140,-221.630859375,(4.300071600771084e-16+5.469470466178325e-16j),1635.2807453423816,(0.06097236157642799+0.03583959560320254j)
2141,-221.59423828125,(5.374578846051006e-16+6.005702778992588e-16j),1635.265878842053,(0.06243759397128469+0.009749305348379457j)
2142,-221.5576171875,(5.259611487536351e-16+5.526954145435652e-16j),1635.251012612028,(0.06014850027028307+0.04013620263800535j)
2143,-221.52099609375,(4.728310494787263e-16+5.828320421155432e-16j),1635.2361466522987,(0.07389771010544843+0.04009447376682182j)
2144,-221.484375,(4.190035562321603e-16+5.088852611289127e-16j),1635.2212809628577,(0.08859772943687726+0.0048199357260445j)
2145,-221.44775390625,(4.193522532179889e-16+5.334179557958467e-16j),1635.206415543698,(0.03766769743304117+0.008747576943602309j)
2146,-221.4111328125,(4.1731989824746845e-16+4.684424236836438e-16j),1635.1915503948117,(0.07608304510476774+0.028746248259918797j)
2147,-221.37451171875,(3.40150236312143e-16+3.658982380890384e-16j),1635.176685516192,(0.08965858225855051+0.007827228763689709j)
2148,-221.337890625,(4.536980257516965e-16+3.4662077934131984e-16j),1635.1618209078315,(0.034444121441657975+0.09544494592821608j)
2149,-221.30126953125,(2.30174024807113e-16+5.151267610611628e-16j),1635.1469565697223,(0.014959706875023394+0.014942993074094458j)
2150,-221.2646484375,(4.4135946090788506e-16+5.011045382326596e-16j),1635.1320925018576,(0.04793533464028174+0.023209298748953267j)
2151,-221.22802734375,(4.2113804218525065e-16+4.76223146579897e-16j),1635.1172287042295,(0.00877679023951109+0.043138258199351645j)
2152,-221.19140625,(3.9345468407996613e-16+4.383357095838914e-16j),1635.1023651768312,(0.02324144178505393+0.037802425070510015j)
2153,-221.15478515625,(3.580927340609983e-16+3.84435998826981e-16j),1635.0875019196549,(0.055196713435032546+0.046431312835689964j)
2154,-221.1181640625,(4.0116318946587487e-16+3.714000400115125e-16j),1635.0726389326935,(0.005873341881202721+0.04420615243677263j)
2155,-221.08154296875,(4.90424850241753e-16+3.7244613096899815e-16j),1635.0577762159394,(0.07336549742241692+0.05099897555870786j)
2156,-221.044921875,(4.015118864517035e-16+2.263806620011178e-16j),1635.0429137693852,(0.04871740822833984+0.07975315457067662j)
2157,-221.00830078125,(4.824697788525856e-16+3.3460099801111153e-16j),1635.0280515930237,(0.03317490085604818+0.05816023950531608j)
2158,-220.9716796875,(4.443058623810959e-16+3.647376255830894e-16j),1635.0131896868477,(0.06379862103089144+0.0036178346100470327j)
2159,-220.93505859375,(3.512920798948332e-16+2.242399807650808e-16j),1634.9983280508495,(0.019995204363079756+0.09219072356230693j)
2160,-220.8984375,(4.4067702367234067e-16+3.0995997707866093e-16j),1634.983466685022,(0.06449111709567133+0.02900163134110664j)
2161,-220.86181640625,(5.002379281085266e-16+2.367890028569787e-16j),1634.9686055893576,(0.08523116829314585+0.010242900748521156j)
2162,-220.8251953125,(3.5656846783310803e-16+3.635109908497427e-16j),1634.953744763849,(0.016326697344465745+0.04725445438350117j)
2163,-220.78857421875,(3.696405354037487e-16+2.7510611580232317e-16j),1634.9388842084888,(0.08161918594104554+0.05275556620607996j)
2164,-220.751953125,(3.3757368384382027e-16+3.3361473399807673e-16j),1634.9240239232695,(0.074335011639496+0.014730400276002253j)
2165,-220.71533203125,(3.32456687662347e-16+3.988007233583661e-16j),1634.9091639081842,(0.02339302644030801+0.05253437625027657j)
2166,-220.6787109375,(3.703846141401078e-16+2.526057761059097e-16j),1634.8943041632253,(0.059577801058785664+0.0031769278540404347j)
2167,-220.64208984375,(2.767170248054166e-16+3.4654546418950203e-16j),1634.8794446883853,(0.08955777390933843+0.04768530595339159j)
2168,-220.60546875,(3.9630333529719003e-16+4.419583530096998e-16j),1634.864585483657,(0.04512737984848512+0.02958752925098057j)
2169,-220.56884765625,(3.1598429300862366e-16+4.3495471996350447e-16j),1634.849726549033,(0.024037219865076266+0.0866507256499619j)
2170,-220.5322265625,(2.841534314424242e-16+3.809784109696668e-16j),1634.834867884506,(0.01804396534986217+0.040768982816062366j)
2171,-220.49560546875,(3.1894565121794723e-16+4.5958954561300835e-16j),1634.8200094900683,(0.06790392823796074+0.08275180147624855j)
2172,-220.458984375,(3.0336615104785473e-16+3.6501848578515655e-16j),1634.8051513657128,(0.06413691356231298+0.019457087590740985j)
2173,-220.42236328125,(2.4349046801772093e-16+3.5483427582838526e-16j),1634.7902935114323,(0.04829422790024856+0.05820003895918041j)
2174,-220.3857421875,(2.524878911803458e-16+3.453098022673623e-16j),1634.7754359272192,(0.027352761456139532+0.009302920410244187j)
2175,-220.34912109375,(2.366776890212894e-16+4.1022807360533347e-16j),1634.7605786130662,(0.06069320035103514+0.08342114199488149j)
2176,-220.3125,(2.627723074920226e-16+4.2730475843693704e-16j),1634.7457215689658,(0.0639516208481622+0.06321931004629468j)
2177,-220.27587890625,(2.105095699551021e-16+4.166859603329898e-16j),1634.7308647949108,(0.07688546575948152+0.03319155593105127j)
2178,-220.2392578125,(2.0908105152337102e-16+3.835274282325194e-16j),1634.7160082908938,(0.08168328339689174+0.022975315794161157j)
2179,-220.20263671875,(2.919265431028074e-16+5.056003400759625e-16j),1634.7011520569074,(0.07459650866107563+0.052016962265223544j)
2180,-220.166015625,(2.1600124950713734e-16+3.910323131958432e-16j),1634.6862960929443,(0.09907624187737046+0.03205592365673948j)
2181,-220.12939453125,(2.1907080111416395e-16+4.321594574686706e-16j),1634.6714403989972,(0.04841457901018782+0.08918887998271814j)
2182,-220.0927734375,(1.0732543906653521e-16+4.687983333019016e-16j),1634.6565849750584,(0.07867975489581136+0.027793022748830467j)
2183,-220.05615234375,(1.090359793158859e-16+4.199163860836478e-16j),1634.641729821121,(0.058896447783230436+0.03411367763369492j)
2184,-220.01953125,(1.9769638112145043e-16+4.022614249767225e-16j),1634.6268749371773,(0.0059131816828145835+0.03837417704980335j)
2185,-219.98291015625,(5.959129906532753e-17+5.865479108046856e-16j),1634.6120203232201,(0.05641762016206739+0.07790676711057991j)
2186,-219.9462890625,(1.8295100475610207e-16+3.8498025136043367e-16j),1634.597165979242,(0.038671246509229956+0.04433142816765855j)
2187,-219.90966796875,(1.6768974050878986e-16+4.774444154763157e-16j),1634.5823119052357,(0.03296318676417871+0.06642826882427087j)
2188,-219.873046875,(9.242818252939506e-17+3.338698208760434e-16j),1634.5674581011938,(0.032745205042262804+0.04127432945769979j)
2189,-219.83642578125,(4.7035766618333696e-17+3.7595959352610227e-16j),1634.5526045671088,(0.0015765313413575012+0.0943594401071528j)
2190,-219.7998046875,(-5.0690343073579856e-17+4.098344950129103e-16j),1634.5377513029737,(0.027440003894575373+0.07853083875745695j)
2191,-219.76318359375,(4.1914610830694675e-17+2.7711789386243224e-16j),1634.5228983087807,(0.09999494149564102+0.08054869461155306j)
2192,-219.7265625,(-2.4742256035094934e-17+2.5988623691669165e-16j),1634.5080455845227,(0.06975759374133596+0.06552946868282211j)
2193,-219.68994140625,(-3.1669412313920026e-17+4.2192720182992463e-16j),1634.4931931301924,(0.037637121554018965+0.01741239268916772j)
2194,-219.6533203125,(-6.174562643454244e-17+3.328866682633946e-16j),1634.4783409457823,(0.00952250275825447+0.05670558235556659j)
2195,-219.61669921875,(-2.9503104380508585e-17+2.219984127155019e-16j),1634.463489031285,(0.08265319353685903+0.08843795682597955j)
2196,-219.580078125,(-6.500210500384075e-17+2.3975324800779884e-16j),1634.4486373866932,(0.09551158688727285+0.09174572429078934j)
2197,-219.54345703125,(1.1443526305060599e-16+2.6243167538115486e-16j),1634.4337860119997,(0.07502922084054292+0.009399032840780398j)
2198,-219.5068359375,(-8.014888661877121e-17+1.8442205404549755e-16j),1634.418934907197,(0.051110447468445654+0.0340124363407408j)
2199,-219.47021484375,(-1.2690002063405617e-16+2.512341198449697e-16j),1634.4040840722776,(0.02642971683232792+0.0425629020472489j)
2200,-219.43359375,(-7.117015937628718e-17+2.7720267844387755e-16j),1634.3892335072342,(0.043933838506113244+0.048991271791323135j)
2201,-219.39697265625,(-2.943982010722525e-17+2.8056347835903717e-16j),1634.3743832120595,(0.03385325605121251+0.08495413306228808j)
2202,-219.3603515625,(-1.1721506013458584e-16+9.593889907260042e-17j),1634.3595331867461,(0.02457616651440503+0.0983917565480002j)
2203,-219.32373046875,(-1.2162859992926878e-16+9.854859552243553e-17j),1634.3446834312872,(0.02165338045931611+0.07828625437047716j)
2204,-219.287109375,(-2.02121669939472e-16+1.2155689109366568e-16j),1634.3298339456746,(0.043772075085593526+0.032272565960953424j)
2205,-219.25048828125,(-1.477247672207387e-16+7.859772672796561e-17j),1634.3149847299014,(0.051136273006232615+0.08268404254170762j)
2206,-219.2138671875,(-2.030111460103521e-16+1.5009238455393693e-18j),1634.3001357839603,(0.0867524930593199+0.018187093642105922j)
2207,-219.17724609375,(-1.4150132166607472e-16+1.5696101228293891e-16j),1634.2852871078437,(0.004890687317336129+0.08924545663890665j)
2208,-219.140625,(-1.8424706401002845e-16-7.04091214439877e-17j),1634.2704387015442,(0.0026944742495676023+0.0448270919584903j)
2209,-219.10400390625,(-1.8849824727425002e-16-1.3323275476806897e-16j),1634.2555905650547,(0.001543393554361161+0.08481863923127005j)
2210,-219.0673828125,(-2.223966652879603e-16-6.238557172850407e-17j),1634.2407426983677,(0.004940863891383607+0.019956668470368023j)
2211,-219.03076171875,(-1.1560065488657854e-16-1.7011587337345376e-16j),1634.225895101476,(0.047156478448057704+0.09917579009329797j)
2212,-218.994140625,(-2.0995751828231574e-16-2.2440503633357497e-16j),1634.2110477743722,(0.019262834628044526+0.05576838498830233j)
2213,-218.95751953125,(-2.494128086294402e-16-1.430037943323507e-16j),1634.1962007170487,(0.08346250134524502+0.059169014707584434j)
2214,-218.9208984375,(-1.5431624722392698e-16-1.0568015803247023e-16j),1634.1813539294983,(0.09512443641764287+0.024063641313182272j)
2215,-218.88427734375,(-1.2377521071262557e-16-2.8541270148254194e-16j),1634.1665074117138,(0.05802248929483117+0.016951035224308686j)
2216,-218.84765625,(-2.3554842873700183e-16-1.603600562809118e-16j),1634.1516611636875,(0.0649167932095392+0.03224220339111022j)
2217,-218.81103515625,(-1.983932113827159e-16-1.8281242812751387e-16j),1634.1368151854126,(0.02225258540086186+0.08550129365558214j)
2218,-218.7744140625,(-1.5854937611056247e-16-3.5241091983391734e-16j),1634.121969476881,(0.05456161110474729+0.06685439761296379j)
2219,-218.73779296875,(-1.3061106635578104e-16-2.7806875709675637e-16j),1634.107124038086,(0.034503576739259655+0.08989576829194261j)
2220,-218.701171875,(-2.368435417966647e-16-4.221441751322352e-16j),1634.0922788690202,(0.07520127671340762+0.03653408441637307j)
2221,-218.66455078125,(-8.83260864472006e-17-2.6571833315830557e-16j),1634.0774339696754,(0.008940058650895621+0.036462693120337564j)
2222,-218.6279296875,(-2.255519751885209e-16-3.184530506826839e-16j),1634.0625893400454,(0.056158702572338876+0.054739398589383585j)
2223,-218.59130859375,(-1.3434823133005274e-16-3.668945466403488e-16j),1634.0477449801224,(0.096603701569899+0.08983027653296818j)
2224,-218.5546875,(-1.783115812185602e-16-3.01072804809217e-16j),1634.0329008898989,(0.044713171373631025+0.038479113318291416j)
2225,-218.51806640625,(-9.276283575642101e-17-3.2882090205678957e-16j),1634.0180570693678,(0.0015429097097509614+0.014640198501269498j)
2226,-218.4814453125,(-1.1300978722469787e-16-2.6547176715504693e-16j),1634.0032135185215,(0.04679008835880299+0.0958855294129006j)
2227,-218.44482421875,(-1.9044566395463068e-17-2.8718444099187283e-16j),1633.9883702373527,(0.05330178594366395+0.050267396808282266j)
2228,-218.408203125,(-1.1679492004878123e-16-3.043784792777861e-16j),1633.9735272258542,(0.09374984484512809+0.09625975978644222j)
2229,-218.37158203125,(-2.2318512835442893e-17-3.791204044920606e-16j),1633.9586844840185,(0.09780795307285389+0.05347036329485011j)
2230,-218.3349609375,(-2.168714109118345e-17-3.52468180608149e-16j),1633.9438420118383,(0.06240029740131336+0.07289296663392697j)
2231,-218.29833984375,(1.8131802977882304e-17-4.824011904549687e-16j),1633.9289998093063,(0.04262108535648534+0.07773836241055124j)
2232,-218.26171875,(-1.9360252267592788e-17-3.247095073510468e-16j),1633.9141578764152,(0.03728757742011407+0.0912711700603458j)
2233,-218.22509765625,(-1.044009089871019e-16-3.057794625040471e-16j),1633.8993162131574,(0.07436178814968002+0.057837472740236595j)
2234,-218.1884765625,(-8.110980578962737e-17-4.4747820930976e-16j),1633.8844748195258,(0.008264640441630656+0.07994505913472554j)
2235,-218.15185546875,(3.533022199037858e-17-4.775096082576946e-16j),1633.8696336955131,(0.05741176125329353+0.07583228064041037j)
2236,-218.115234375,(-7.04579965719812e-17-4.674412029344963e-16j),1633.8547928411117,(0.028454015240491872+0.06795088082331573j)
2237,-218.07861328125,(-5.120607056990508e-17-3.840300410669208e-16j),1633.8399522563143,(0.07060035300027079+0.041825667172364724j)
2238,-218.0419921875,(-1.7819577658498718e-16-5.386308876769432e-16j),1633.8251119411138,(0.078980770712206+0.05847051255923023j)
2239,-218.00537109375,(-5.2555988304881036e-17-4.892168013572466e-16j),1633.8102718955024,(0.08893269704859744+0.03313861708939782j)
2240,-217.96875,(-6.33310805241566e-17-5.553987234619186e-16j),1633.7954321194732,(0.016475594647535008+0.059312228701686245j)
2241,-217.93212890625,(-1.6242232472365775e-16-5.690517388280886e-16j),1633.7805926130186,(0.08096293866939443+0.09319247506598904j)
2242,-217.8955078125,(-1.2103849207713285e-16-5.835984230882579e-16j),1633.7657533761317,(0.04876433504937762+0.010815811992005521j)
2243,-217.85888671875,(-8.545564166836238e-17-6.864357265830104e-16j),1633.7509144088044,(0.04739462409457493+0.003195693962229107j)
2244,-217.822265625,(-1.8192674627631228e-16-6.737627799469282e-16j),1633.73607571103,(0.0745146143363996+0.029854504349393508j)
2245,-217.78564453125,(-1.8040248004842194e-16-6.806739507419015e-16j),1633.721237282801,(0.09023741056486678+0.08464870604624174j)
2246,-217.7490234375,(-4.711118142101161e-17-7.012425176296279e-16j),1633.7063991241098,(0.09435828082948011+0.0054417512999155315j)
2247,-217.71240234375,(-7.743428231617019e-17-7.013153766825271e-16j),1633.6915612349492,(0.09896344252876375+0.006235285035521555j)
2248,-217.67578125,(-1.0906526264381302e-16-7.245576047520081e-16j),1633.6767236153119,(0.08514483877274964+0.018776243175710652j)
2249,-217.63916015625,(-1.171977801673681e-16-6.740943298333526e-16j),1633.6618862651906,(0.0914390430860031+0.07846698075274142j)
2250,-217.6025390625,(-7.834523117738728e-17-7.783520868848753e-16j),1633.6470491845778,(0.05256948153544941+0.02211225012112631j)
2251,-217.56591796875,(-1.0007595939179922e-16-6.944222602651398e-16j),1633.6322123734665,(0.08059235611853446+0.02961906999886077j)
2252,-217.529296875,(-8.416581661346442e-17-9.066917106349335e-16j),1633.617375831849,(0.06054770693358883+0.014522709810766555j)
2253,-217.49267578125,(-1.6842243658611286e-17-6.744100157054823e-16j),1633.6025395597178,(0.0014016001620858476+0.056999830166044686j)
