,t,u,lambda,u_begin
14402,227.4169921875,(-4.270370404146189e-17-1.1371027883782837e-16j),1471.2694023566576,(0.04414568295501125+0.07868209058102672j)
14403,227.45361328125,(-2.55488721521942e-17-1.5827198935689642e-16j),1471.2573683873156,(0.023127678505099093+0.03246787069374231j)
14404,227.490234375,(-3.4835806898751584e-17-1.1658446280069474e-16j),1471.2453346148313,(0.0051115180502190665+0.010444210685239997j)
14405,227.52685546875,(-8.239717474560684e-17-9.810524592209347e-17j),1471.2333010391997,(0.03690668991991391+0.0806698675717855j)
14406,227.5634765625,(-1.2325344831899234e-17-1.0538690726450958e-16j),1471.2212676604158,(0.037230572379522875+0.05441434243317869j)
14407,227.60009765625,(-1.154721113980095e-16-1.2115600591708128e-16j),1471.2092344784753,(0.033338866496067855+0.08162314775142604j)
14408,227.63671875,(-2.6229633398316587e-17-5.78593581586749e-17j),1471.1972014933726,(0.0630054051397968+0.05636358615626903j)
14409,227.67333984375,(-5.040698785651254e-17-5.08243899882028e-17j),1471.1851687051035,(0.018735302190847004+0.03149920770945336j)
14410,227.7099609375,(-6.905487801807904e-17-4.717779015531376e-17j),1471.1731361136628,(0.0013216782666474415+0.06607709962517344j)
14411,227.74658203125,(-7.422448851157395e-17-6.565919739720653e-17j),1471.161103719046,(0.024984075408064167+0.08874941423101838j)
14412,227.783203125,(-8.372981251336512e-17-5.427188299290343e-17j),1471.149071521248,(0.0030926550974140323+0.0367554324554582j)
14413,227.81982421875,(-1.0057005371214884e-16-1.301110652846245e-17j),1471.1370395202641,(0.03467074739124829+0.02296658851911363j)
14414,227.8564453125,(-1.5111499375207943e-16-7.556711106064532e-18j),1471.1250077160896,(0.08726453454403466+0.055789174667395504j)
14415,227.89306640625,(-1.545567942259633e-16+1.4908792723329e-17j),1471.1129761087193,(0.05652897081877987+0.0312247758721977j)
14416,227.9296875,(-1.1110872175664525e-16-3.9250829080264465e-17j),1471.1009446981486,(0.048568400111192546+0.07474161634205406j)
14417,227.96630859375,(-1.3023438052539142e-16-3.348474700626383e-17j),1471.0889134843728,(0.05064359421440156+0.07930746122603556j)
14418,228.0029296875,(-1.6699357458659204e-16-4.9309358310610194e-17j),1471.0768824673867,(0.08431654329833516+0.05693576994343374j)
14419,228.03955078125,(-1.0959091890798488e-16+2.412501394158578e-17j),1471.0648516471858,(0.0002730753250954399+0.06989616554125615j)
14420,228.076171875,(-1.2173886743092654e-16-4.269251685676662e-17j),1471.0528210237653,(0.041418080201863154+0.057695455906646764j)
14421,228.11279296875,(-1.9886058114733627e-16-2.1722917503966803e-17j),1471.0407905971201,(0.0012426708913948039+0.014505575038039432j)
14422,228.1494140625,(-1.113760566036714e-16+3.059398274840293e-17j),1471.0287603672455,(0.04275888331809852+0.0058757286774893894j)
14423,228.18603515625,(-2.3158177095534846e-16+4.153111748049364e-19j),1471.0167303341368,(0.04507878752443076+0.0723704638489807j)
14424,228.22265625,(-1.6735366896818463e-16+1.8953373470438075e-17j),1471.004700497789,(0.09012429012723423+0.0064925518558856645j)
14425,228.25927734375,(-2.0029790095578794e-16+3.949989933863575e-17j),1470.9926708581972,(0.08408624004942455+0.02475327106316948j)
14426,228.2958984375,(-1.1522875602868794e-16+8.310104710733353e-17j),1470.9806414153566,(0.012020400062751914+0.03396745656581376j)
14427,228.33251953125,(-1.1944312629608587e-16+3.069780452257991e-17j),1470.9686121692628,(0.00905750828125922+0.07084090689183715j)
14428,228.369140625,(-1.8374080794561994e-16-1.6095170679106237e-17j),1470.9565831199104,(0.017883870616250463+0.07042746231360215j)
14429,228.40576171875,(-1.718436184092541e-16+4.611057404531625e-17j),1470.944554267295,(0.09263961694456196+0.013084822798958042j)
14430,228.4423828125,(-1.891402984643376e-16+6.54009591952993e-17j),1470.9325256114116,(0.08169691836811774+0.08086881149797522j)
14431,228.47900390625,(-1.9278216897597357e-16+1.527498938249598e-17j),1470.9204971522554,(0.06559384995735287+0.02762821008765667j)
14432,228.515625,(-1.2559157258038527e-16+1.1614646816373171e-17j),1470.9084688898213,(0.09705337024000378+0.07464311739126571j)
14433,228.55224609375,(-1.5147076519376185e-16+2.6515743370040375e-17j),1470.896440824105,(0.0680257260036578+0.015319709991500997j)
14434,228.5888671875,(-1.2326074728228506e-16+1.0188840020054105e-16j),1470.8844129551012,(0.09492662383720697+0.01844268845342023j)
14435,228.62548828125,(-1.7340931554511607e-16+7.275206155828762e-17j),1470.8723852828055,(0.07328037486307774+0.01540549166209938j)
14436,228.662109375,(-1.3085332392786128e-16+9.655491600942825e-17j),1470.8603578072125,(0.06991093229486223+0.0688098447190602j)
14437,228.69873046875,(-1.606747684167247e-16+5.2101112817013463e-17j),1470.848330528318,(0.03148886199585112+0.011786487822765958j)
14438,228.7353515625,(-1.0662556506671419e-16+4.884250696726734e-17j),1470.8363034461167,(0.017055493117236097+0.024765991683704913j)
14439,228.77197265625,(-1.1674028693554571e-16+7.354756023613156e-17j),1470.8242765606042,(0.07327678415289945+0.06442593085552416j)
14440,228.80859375,(-9.38838461828381e-17+7.373663623559695e-17j),1470.812249871775,(0.038020036312062425+0.004598564885991996j)
14441,228.84521484375,(-1.345265829790947e-16+2.7724431010411542e-17j),1470.800223379625,(0.08192880676862822+0.018202963570889498j)
14442,228.8818359375,(-6.144869462383989e-17+9.584721246010087e-17j),1470.7881970841493,(0.033926823524949794+0.05559982287399748j)
14443,228.91845703125,(-3.6692684290274436e-17+5.09277542903442e-17j),1470.7761709853426,(0.008645756868610655+0.05162513820538313j)
14444,228.955078125,(-1.0113379926218161e-16+7.833236010724774e-18j),1470.7641450832004,(0.06289029847651727+0.04531821154245239j)
14445,228.99169921875,(-5.575088296444712e-17+3.217384119389423e-17j),1470.752119377718,(0.09546500083198355+0.06967273740654546j)
14446,229.0283203125,(-3.6420164794551854e-17+9.02011246997381e-18j),1470.74009386889,(0.09427106967549559+0.09749671520415162j)
14447,229.06494140625,(-9.521088468199836e-17-6.064291828141332e-17j),1470.728068556712,(0.041140388712472+0.07590078081741453j)
14448,229.1015625,(-5.803789165986823e-17+3.058177207593453e-17j),1470.7160434411794,(0.03728024681632506+0.047530672567379396j)
14449,229.13818359375,(-2.6092729477576863e-17-2.886235566986777e-17j),1470.704018522287,(0.042527133162901735+0.013694782626039449j)
14450,229.1748046875,(-5.364830726630589e-17+5.185104068198914e-18j),1470.69199380003,(0.0035351457596271008+0.00646426179082269j)
14451,229.21142578125,(-5.078233796317901e-17-3.9140327515653684e-17j),1470.6799692744041,(0.07572437446965317+0.07768258901652034j)
14452,229.248046875,(-3.611333847319724e-17+5.780149880984751e-17j),1470.6679449454036,(0.008585336992970705+0.009992297961646157j)
14453,229.28466796875,(1.1074561129252234e-17-7.550667778421051e-17j),1470.6559208130245,(0.059288887356945576+0.036107398698852766j)
14454,229.3212890625,(-4.7000671453210436e-17-3.636493093128441e-17j),1470.6438968772613,(0.06497695231704613+0.008361020558652088j)
14455,229.35791015625,(1.6688345884200214e-17-1.1754768662461208e-16j),1470.6318731381098,(0.08566675608932908+0.0057869301103892325j)
14456,229.39453125,(-2.9277032388324927e-18-1.0359044784119984e-16j),1470.6198495955646,(0.09116746921193267+0.06288020648501456j)
14457,229.43115234375,(-2.9739963460139098e-18-1.562900460012806e-16j),1470.6078262496212,(0.08495786214825486+0.05248690243698875j)
14458,229.4677734375,(-3.920632892293354e-17-7.160040926623338e-17j),1470.5958031002747,(0.07037109232158445+0.0497431845909394j)
14459,229.50439453125,(-4.9419994526884467e-17-1.7948001948661162e-16j),1470.5837801475202,(0.03159815900725094+0.09151862317399662j)
14460,229.541015625,(-1.3341929401930758e-17-3.4013715594668206e-17j),1470.5717573913532,(0.08376151495205864+0.07262916245711913j)
14461,229.57763671875,(-1.190536397652045e-17-1.5223247878189644e-16j),1470.5597348317685,(0.062348706318981+0.06962789229646889j)
14462,229.6142578125,(-3.9945627093701886e-17-1.6571238853164626e-16j),1470.5477124687616,(0.019229760483914796+0.05035193477970912j)
14463,229.65087890625,(1.369353942396282e-17-2.339547586405778e-16j),1470.5356903023273,(0.08522809724818962+0.0012291155767287121j)
14464,229.6875,(4.562699840643111e-17-1.326416092887092e-16j),1470.523668332461,(0.043273573488650435+0.00879258024743168j)
14465,229.72412109375,(2.1895286934354036e-17-1.2421679890786454e-16j),1470.511646559158,(0.04315437150093929+0.021725351117791038j)
14466,229.7607421875,(4.0581166036689445e-17-9.484685118015728e-17j),1470.4996249824133,(0.009484724702823978+0.05553898887201497j)
14467,229.79736328125,(-2.2469171640368007e-17-6.294540130146183e-17j),1470.4876036022222,(0.03733926753407283+0.02848286934014408j)
14468,229.833984375,(3.34231148279284e-17-4.1571352689069615e-17j),1470.4755824185795,(0.0025267821901160063+0.06128086190585961j)
14469,229.87060546875,(5.957204180223198e-17-2.5393489048622697e-17j),1470.4635614314811,(0.058131708328261415+0.00902421034579194j)
14470,229.9072265625,(7.041050348543509e-17-1.3849950859811378e-17j),1470.4515406409216,(0.047431358746449374+0.09556292278339479j)
14471,229.94384765625,(7.330261510258154e-17-2.8416456282303064e-17j),1470.4395200468964,(0.05529990654283482+0.013260169713808702j)
14472,229.98046875,(5.780173035168538e-17+6.549651863132436e-17j),1470.4274996494005,(0.03566992686612948+0.0005988747023281783j)
14473,230.01708984375,(1.8902778032733943e-17-3.124957444051696e-17j),1470.4154794484293,(0.046936225043490536+0.08069597312802655j)
14474,230.0537109375,(3.0640451880126026e-17+4.4991524649474083e-17j),1470.403459443978,(0.04831444399326225+0.05686382202006373j)
14475,230.09033203125,(3.277291083760216e-17-3.676708188530488e-18j),1470.3914396360415,(0.04306418327171178+0.02659955597317001j)
14476,230.126953125,(4.0313909458261866e-17+5.009714236471374e-17j),1470.379420024615,(0.06772527140659836+0.08819162462892546j)
14477,230.16357421875,(4.272951659252144e-17+5.078778867192387e-17j),1470.367400609694,(0.09221428501874393+0.05178159319448398j)
14478,230.2001953125,(-1.9259843443175042e-17+3.125904099534858e-17j),1470.3553813912736,(0.04994297935594314+0.017276224608402314j)
14479,230.23681640625,(3.616676207503405e-17+7.273319209566507e-17j),1470.3433623693488,(0.05224973360117763+0.09784449579877234j)
14480,230.2734375,(2.9006892420493144e-17+1.365929741622762e-16j),1470.331343543915,(0.06533642008209288+0.07126086864463099j)
14481,230.31005859375,(6.089418597490983e-17+7.955554956436328e-17j),1470.3193249149672,(0.040826844089099215+0.019346930270759025j)
14482,230.3466796875,(4.2170670571081554e-17+8.628922606966286e-17j),1470.3073064825005,(0.04231514332856118+0.011386940374514865j)
14483,230.38330078125,(-1.1227227293615566e-17+8.413740816948184e-17j),1470.2952882465104,(0.036321935997826786+0.05084460778869672j)
14484,230.419921875,(5.36566414754813e-17+7.9699260266885e-17j),1470.2832702069916,(0.06648358967450203+0.09203591258683341j)
14485,230.45654296875,(4.237457558979367e-17+1.7595767069162308e-16j),1470.2712523639398,(0.025511785440461923+0.030270672652088194j)
14486,230.4931640625,(2.758367816891665e-17+1.3440730302154485e-16j),1470.25923471735,(0.0804312206991746+0.051569131752925615j)
14487,230.52978515625,(6.654714532426351e-17+9.103234714984663e-17j),1470.2472172672171,(0.02750176628001244+0.015464091508497126j)
14488,230.56640625,(5.4166827493292937e-17+1.3870617798011484e-16j),1470.2352000135368,(0.05525032723496465+0.09737275091323733j)
14489,230.60302734375,(5.149901927077394e-17+1.3567512632319787e-16j),1470.223182956304,(0.018622514147393177+0.0924267358667839j)
14490,230.6396484375,(1.6533589801542208e-17+8.033614944170097e-17j),1470.2111660955138,(0.019021432155754737+0.00420195992795841j)
14491,230.67626953125,(6.107836600436143e-17+1.1431951749309388e-16j),1470.1991494311615,(0.05345254129571347+0.0392284592157669j)
14492,230.712890625,(5.883041031869479e-17+8.765245979653557e-17j),1470.1871329632424,(0.016190793802159955+0.035331303909289125j)
14493,230.74951171875,(4.8952236399231064e-17+1.4321523759910685e-16j),1470.1751166917513,(0.02390698391633067+0.029241392866984274j)
14494,230.7861328125,(3.080454434666145e-18+1.0860623602742077e-16j),1470.1631006166838,(0.05030455607982505+0.02737456626299666j)
14495,230.82275390625,(-2.3602217717572595e-17+9.008723309401486e-17j),1470.151084738035,(0.040580076225194495+0.038578355735864045j)
14496,230.859375,(5.3244930590592676e-17+1.3752719945989578e-16j),1470.1390690557998,(0.03988849159980143+0.021638920781749504j)
14497,230.89599609375,(6.811882767275473e-17+1.3332745693496788e-16j),1470.1270535699737,(0.04609654958541405+0.06997880469822373j)
14498,230.9326171875,(4.848423031771837e-17+1.5798781926065042e-16j),1470.1150382805517,(0.0073044271996453025+0.055681909904173044j)
14499,230.96923828125,(-1.926348411998696e-18+1.1813225543687462e-16j),1470.103023187529,(0.007818769027206341+0.09454395677681286j)
14500,231.005859375,(3.5764279763159804e-17+1.5843662085405605e-16j),1470.091008290901,(0.019481605997960262+0.036182342029844765j)
14501,231.04248046875,(-7.477288719698628e-18+1.6829014078054769e-16j),1470.0789935906625,(0.014336897054235721+0.01545083255008034j)
14502,231.0791015625,(4.8142211539848303e-17+1.439580843558989e-16j),1470.0669790868092,(0.09319768086056238+0.08618522558719866j)
14503,231.11572265625,(8.011306105452797e-17+1.4555063231673677e-16j),1470.0549647793357,(0.08489270336725568+0.05092235378751127j)
14504,231.15234375,(2.794807951964353e-17+1.470212259595095e-16j),1470.0429506682376,(0.09793585142423877+0.08882183482943395j)
14505,231.18896484375,(6.357918161826052e-17+1.2400743653059803e-16j),1470.03093675351,(0.07922523688496383+0.04816459400355442j)
14506,231.2255859375,(2.7389200295956794e-17+1.0539978752530116e-16j),1470.018923035148,(0.020442443151169443+0.045974422343431166j)
14507,231.26220703125,(5.998550499429497e-17+9.145657682197865e-17j),1470.0069095131469,(0.08438280559763506+0.029914709770883754j)
14508,231.298828125,(1.3510315711255963e-17+1.9225490725994913e-16j),1469.9948961875018,(0.04042310276072863+0.041927428891432174j)
14509,231.33544921875,(-2.820549403161682e-17+1.2056917803298138e-16j),1469.9828830582078,(0.054231004977380405+0.05115786823199499j)
14510,231.3720703125,(3.760927849819486e-17+1.379407003514054e-16j),1469.9708701252605,(0.007107985450739329+0.07355127533361633j)
14511,231.40869140625,(3.23099923574076e-17+1.035891417345584e-16j),1469.9588573886545,(0.09915429297597503+0.028347751945253463j)
14512,231.4453125,(5.508796229138011e-17+1.6633490400733058e-16j),1469.9468448483854,(0.03959348197095293+0.011292658056343009j)
14513,231.48193359375,(-1.6530153162791026e-17+1.11267860534502e-16j),1469.934832504448,(0.07709016998270453+0.055649268278607444j)
14514,231.5185546875,(4.221042472638412e-17+1.0780215003923944e-16j),1469.922820356838,(0.051279695854671806+0.08974024675512021j)
14515,231.55517578125,(-1.2338596794697897e-16+1.3707259821882059e-16j),1469.9108084055501,(0.041745913594309875+0.09391057391451461j)
14516,231.591796875,(-5.657761161542328e-17+8.497403552884947e-17j),1469.89879665058,(0.025252487708421468+0.06041094285740737j)
14517,231.62841796875,(-1.0203814343810475e-16+8.175146633480258e-17j),1469.8867850919223,(0.07407187490402344+0.019946470462442058j)
14518,231.6650390625,(-5.968357970237792e-17+1.7470728562630234e-17j),1469.8747737295726,(0.04910283682466859+0.08956162233562096j)
14519,231.70166015625,(8.210979775595362e-18+7.07041744132107e-17j),1469.862762563526,(0.011630030888942378+0.09738031959415801j)
14520,231.73828125,(-3.6616520535129085e-17+6.924031929609092e-17j),1469.8507515937777,(0.049810576852294834+0.015359964211200361j)
14521,231.77490234375,(-1.0761778617938258e-16+1.0093475641337443e-16j),1469.8387408203225,(0.09973124948128952+0.00389002189640304j)
14522,231.8115234375,(-7.963913908535981e-17+3.241916400082803e-17j),1469.8267302431564,(0.0834295412831887+0.0020590161369499205j)
14523,231.84814453125,(-1.1802045675091806e-16-2.5196169066382312e-17j),1469.814719862274,(0.05079449375028025+0.04457606168676153j)
14524,231.884765625,(-1.1969253061671012e-16-5.531015478022305e-19j),1469.8027096776705,(0.06461850190610428+0.0989524496450438j)
14525,231.92138671875,(-1.0682763189965451e-16+1.3490434865727298e-17j),1469.7906996893412,(0.07607033369858493+0.05120944855301444j)
14526,231.9580078125,(-6.77609792489628e-17-2.178160010310488e-17j),1469.7786898972815,(0.06957629195244243+0.06632025687376382j)
14527,231.99462890625,(-1.044683872638324e-16-1.716998507753661e-17j),1469.7666803014863,(0.009693962062322948+0.09248150445022796j)
14528,232.03125,(-1.132066289514497e-16-3.68809365463316e-17j),1469.7546709019507,(0.09903241689392826+0.05778761917352981j)
14529,232.06787109375,(-1.7238432059367343e-16-1.099444917806791e-16j),1469.7426616986702,(0.09097230117188174+0.05050971312259172j)
